Timestamp,Location,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth
6/9/2023 9:44,Location X,-84,35,3.9,4.4
6/9/2023 9:45,Location X,-62,6,0.8,0.9
6/9/2023 9:46,Location X,-59,5,0.9,1.1
6/9/2023 9:47,Location X,-58,30,4.6,4.9
6/9/2023 9:48,Location X,-90,29,4,4.3
6/9/2023 9:49,Location X,-103,54,2,2.5
6/9/2023 9:50,Location X,-90,29,4,4.3
6/9/2023 9:51,Location X,-63,26,11.8,13.1
6/9/2023 9:52,Location X,-59,49,0.000001,0.01
6/9/2023 9:53,Location X,-78,25,2.4,2.7
6/9/2023 9:54,Location X,-121,76,0.37,0.37
6/9/2023 9:55,Location X,-67,21,3.7,4
6/9/2023 9:56,Location X,-113,68,0.45,0.45
6/9/2023 9:57,Location X,-73,35,0.055,0.08
6/9/2023 9:58,Location X,-105,60,0.53,0.53
6/9/2023 9:59,Location X,-59,5,0.9,1.1
6/9/2023 10:00,Location X,-85,40,5,6
6/9/2023 10:01,Location X,-109,54,1.4,1.8
6/9/2023 10:02,Location X,-81,35,3.8,4.4
6/9/2023 10:03,Location X,-43,49,14.1,15.4
6/9/2023 10:04,Location X,-50,5,0.6,0.6
6/9/2023 10:05,Location X,-83,27,10.8,12
6/9/2023 10:06,Location X,-95,46,0.65,0.65
6/9/2023 10:07,Location X,-97,42,2.6,3
6/9/2023 10:08,Location X,-99,104,0.005,0.006
6/9/2023 10:09,Location X,-88,27,1.3,1.3
6/9/2023 10:10,Location X,-75,45,2,2
6/9/2023 10:11,Location X,-84,30,3.9,4.3
6/9/2023 10:12,Location X,-71,19,3.3,3.6
6/9/2023 10:13,Location X,-87,28,1.2,1.2
6/9/2023 10:14,Location X,-54,34,5,5.3
6/9/2023 10:15,Location X,-59,49,0.000001,0.01
6/9/2023 10:16,Location X,-57,5,0.7,0.9
6/9/2023 10:17,Location X,-103,100,0.001,0.002
6/9/2023 10:18,Location X,-61,6,0.7,0.8
6/9/2023 10:19,Location X,-53,35,5.1,5.4
6/9/2023 10:20,Location X,-88,33,3.5,3.9
6/9/2023 10:21,Location X,-108,53,1.5,1.9
6/9/2023 10:22,Location X,-41,5,0.4,0.4
6/9/2023 10:23,Location X,-97,44,0.67,0.67
6/9/2023 10:24,Location X,-85,36,3.8,4.3
6/9/2023 10:25,Location X,-101,102,0.003,0.004
6/9/2023 10:26,Location X,-72,20,3.2,3.5
6/9/2023 10:27,Location X,-45,43,5.9,6.2
6/9/2023 10:28,Location X,-85,40,5,6
6/9/2023 10:29,Location X,-45,45,13.7,15
6/9/2023 10:30,Location X,-78,25,2.4,2.7
6/9/2023 10:31,Location X,-103,100,0.001,0.002
6/9/2023 10:32,Location X,-99,20,0.4,0.4
6/9/2023 10:33,Location X,-54,5,0.6,0.7
6/9/2023 10:34,Location X,-114,69,0.44,0.44
6/9/2023 10:35,Location X,-86,29,1.4,1.4
6/9/2023 10:36,Location X,-59,29,4.5,4.8
6/9/2023 10:37,Location X,-69,19,3.5,3.8
6/9/2023 10:38,Location X,-44,5,0.5,0.5
6/9/2023 10:39,Location X,-52,5,0.6,0.6
6/9/2023 10:40,Location X,-101,46,2.2,2.6
6/9/2023 10:41,Location X,-104,12,0.2,0.2
6/9/2023 10:42,Location X,-58,30,4.6,4.9
6/9/2023 10:43,Location X,-68,8,1.1,1.2
6/9/2023 10:44,Location X,-92,24,0.8,0.8
6/9/2023 10:45,Location X,-94,48,0.65,0.65
6/9/2023 10:46,Location X,-60,30,12.2,13.5
6/9/2023 10:47,Location X,-57,5,0.7,0.9
6/9/2023 10:48,Location X,-92,47,0.62,0.62
6/9/2023 10:49,Location X,-119,74,0.39,0.39
6/9/2023 10:50,Location X,-57,51,0.000001,0.000001
6/9/2023 10:51,Location X,-104,55,1.9,2.4
6/9/2023 10:52,Location X,-84,24,0.11,0.135
6/9/2023 10:53,Location X,-59,49,0.000001,0.01
6/9/2023 10:54,Location X,-70,18,3.4,3.7
6/9/2023 10:55,Location X,-110,0.000001,0.1,0.1
6/9/2023 10:56,Location X,-97,110,0.007,0.008
6/9/2023 10:57,Location X,-80,20,0.1,0.12
6/9/2023 10:58,Location X,-92,43,3.1,3.6
6/9/2023 10:59,Location X,-102,16,0.4,0.4
6/9/2023 11:00,Location X,-94,45,0.64,0.64
6/9/2023 11:01,Location X,-98,43,2.5,2.9
6/9/2023 11:02,Location X,-104,55,1.9,2.4
6/9/2023 11:03,Location X,-101,18,0.4,0.4
6/9/2023 11:04,Location X,-93,23,0.7,0.7
6/9/2023 11:05,Location X,-98,49,2.5,3
6/9/2023 11:06,Location X,-104,11,0.2,0.2
6/9/2023 11:07,Location X,-105,56,1.8,2.3
6/9/2023 11:08,Location X,-76,31,4.6,5.2
6/9/2023 11:09,Location X,-108,59,1.5,2
6/9/2023 11:10,Location X,-42,5,0.4,0.4
6/9/2023 11:11,Location X,-54,5,0.6,0.7
6/9/2023 11:12,Location X,-97,49,0.64,0.64
6/9/2023 11:13,Location X,-93,23,0.7,0.7
6/9/2023 11:14,Location X,-52,5,0.6,0.6
6/9/2023 11:15,Location X,-79,33,4.3,4.8
6/9/2023 11:16,Location X,-100,103,0.004,0.005
6/9/2023 11:17,Location X,-67,24,11.2,12.8
6/9/2023 11:18,Location X,-66,7,1.1,1.2
6/9/2023 11:19,Location X,-102,16,0.4,0.4
6/9/2023 11:20,Location X,-85,19,0.15,0.175
6/9/2023 11:21,Location X,-66,26,11,12.3
6/9/2023 11:22,Location X,-100,51,2.3,2.8
6/9/2023 11:23,Location X,-110,65,0.48,0.48
6/9/2023 11:24,Location X,-58,32,12.4,13.7
6/9/2023 11:25,Location X,-87,19,0.15,0.175
6/9/2023 11:26,Location X,-83,31,4,4.4
6/9/2023 11:27,Location X,-44,5,0.5,0.5
6/9/2023 11:28,Location X,-95,100,0.01,0.015
6/9/2023 11:29,Location X,-104,55,1.9,2.4
6/9/2023 11:30,Location X,-98,22,0.5,0.5
6/9/2023 11:31,Location X,-49,41,13.3,14.6
6/9/2023 11:32,Location X,-63,6,0.9,1
6/9/2023 11:33,Location X,-89,30,4.1,4.4
6/9/2023 11:34,Location X,-43,5,0.5,0.5
6/9/2023 11:35,Location X,-118,73,0.4,0.4
6/9/2023 11:36,Location X,-49,5,0.6,0.6
6/9/2023 11:37,Location X,-106,57,1.7,2.2
6/9/2023 11:38,Location X,-45,5,0.5,0.5
6/9/2023 11:39,Location X,-76,32,0.07,0.095
6/9/2023 11:40,Location X,-101,18,0.4,0.4
6/9/2023 11:41,Location X,-68,8,1.1,1.2
6/9/2023 11:42,Location X,-100,53,0.6,0.6
6/9/2023 11:43,Location X,-84,20,0.165,0.185
6/9/2023 11:44,Location X,-94,24,0.7,0.7
6/9/2023 11:45,Location X,-105,50,1.8,2.2
6/9/2023 11:46,Location X,-43,45,6.1,6.4
6/9/2023 11:47,Location X,-87,28,1.2,1.2
6/9/2023 11:48,Location X,-92,25,0.8,0.8
6/9/2023 11:49,Location X,-76,32,12,14
6/9/2023 11:50,Location X,-120,75,0.38,0.38
6/9/2023 11:51,Location X,-93,44,3,3.5
6/9/2023 11:52,Location X,-92,47,0.62,0.62
6/9/2023 11:53,Location X,-75,30,5,5.7
6/9/2023 11:54,Location X,-59,5,0.9,1.1
6/9/2023 11:55,Location X,-98,22,0.5,0.5
6/9/2023 11:56,Location X,-50,40,13.2,14.5
6/9/2023 11:57,Location X,-76,32,0.07,0.095
6/9/2023 11:58,Location X,-105,60,0.53,0.53
6/9/2023 11:59,Location X,-73,20,3,3.3
6/9/2023 12:00,Location X,-74,34,0.06,0.085
6/9/2023 12:01,Location X,-102,99,0.001,0.002
6/9/2023 12:02,Location X,-49,39,5.5,5.8
6/9/2023 12:03,Location X,-62,26,4.2,4.5
6/9/2023 12:04,Location X,-88,27,1.3,1.3
6/9/2023 12:05,Location X,-85,21,0.16,0.19
6/9/2023 12:06,Location X,-111,66,0.47,0.47
6/9/2023 12:07,Location X,-74,22,2.9,3.2
6/9/2023 12:08,Location X,-96,25,0.6,0.6
6/9/2023 12:09,Location X,-75,30,10,15
6/9/2023 12:10,Location X,-48,5,0.5,0.5
6/9/2023 12:11,Location X,-48,42,13.4,14.7
6/9/2023 12:12,Location X,-103,100,0.001,0.002
6/9/2023 12:13,Location X,-105,8,0.1,0.1
6/9/2023 12:14,Location X,-94,39,2.9,3.3
6/9/2023 12:15,Location X,-81,29,10.3,12.1
6/9/2023 12:16,Location X,-78,30,0.08,0.105
6/9/2023 12:17,Location X,-84,33,3.4,3.7
6/9/2023 12:18,Location X,-55,5,0.7,0.8
6/9/2023 12:19,Location X,-72,36,0.05,0.075
6/9/2023 12:20,Location X,-42,5,0.4,0.4
6/9/2023 12:21,Location X,-108,63,0.5,0.5
6/9/2023 12:22,Location X,-68,25,11,12.5
6/9/2023 12:23,Location X,-68,28,11.3,12.6
6/9/2023 12:24,Location X,-103,100,0.001,0.002
6/9/2023 12:25,Location X,-54,36,12.8,14.1
6/9/2023 12:26,Location X,-115,70,0.43,0.43
6/9/2023 12:27,Location X,-97,44,0.67,0.67
6/9/2023 12:28,Location X,-101,46,2.2,2.6
6/9/2023 12:29,Location X,-113,0.000001,0.1,0.1
6/9/2023 12:30,Location X,-83,27,10.8,12
6/9/2023 12:31,Location X,-113,58,1,1.4
6/9/2023 12:32,Location X,-85,19,0.15,0.175
6/9/2023 12:33,Location X,-90,26,1,1
6/9/2023 12:34,Location X,-67,41,0.025,0.05
6/9/2023 12:35,Location X,-111,0.000001,0.1,0.1
6/9/2023 12:36,Location X,-43,48,14,15.3
6/9/2023 12:37,Location X,-45,5,0.5,0.5
6/9/2023 12:38,Location X,-52,5,0.6,0.6
6/9/2023 12:39,Location X,-53,5,0.6,0.6
6/9/2023 12:40,Location X,-101,46,2.2,2.6
6/9/2023 12:41,Location X,-44,44,6,6.3
6/9/2023 12:42,Location X,-45,45,13.7,15
6/9/2023 12:43,Location X,-96,45,0.66,0.66
6/9/2023 12:44,Location X,-57,33,12.5,13.8
6/9/2023 12:45,Location X,-70,18,3.4,3.7
6/9/2023 12:46,Location X,-86,22,0.12,0.145
6/9/2023 12:47,Location X,-100,53,0.6,0.6
6/9/2023 12:48,Location X,-74,22,2.9,3.2
6/9/2023 12:49,Location X,-51,37,5.3,5.6
6/9/2023 12:50,Location X,-109,1,0.1,0.1
6/9/2023 12:51,Location X,-89,30,4.1,4.4
6/9/2023 12:52,Location X,-77,31,0.075,0.1
6/9/2023 12:53,Location X,-91,42,3.2,3.7
6/9/2023 12:54,Location X,-77,31,11,13
6/9/2023 12:55,Location X,-56,52,0.000001,0.000001
6/9/2023 12:56,Location X,-113,68,0.45,0.45
6/9/2023 12:57,Location X,-60,48,0.000001,0.015
6/9/2023 12:58,Location X,-54,5,0.6,0.7
6/9/2023 12:59,Location X,-100,53,0.6,0.6
6/9/2023 13:00,Location X,-108,2,0.1,0.1
6/9/2023 13:01,Location X,-90,29,4,4.3
6/9/2023 13:02,Location X,-97,48,2.6,3.1
6/9/2023 13:03,Location X,-73,20,3,3.3
6/9/2023 13:04,Location X,-54,5,0.6,0.7
6/9/2023 13:05,Location X,-42,5,0.4,0.4
6/9/2023 13:06,Location X,-82,35,3,3.5
6/9/2023 13:07,Location X,-84,35,3.9,4.4
6/9/2023 13:08,Location X,-121,76,0.37,0.37
6/9/2023 13:09,Location X,-81,32,4.2,4.7
6/9/2023 13:10,Location X,-54,5,0.6,0.7
6/9/2023 13:11,Location X,-55,35,12.7,14
6/9/2023 13:12,Location X,-91,36,3.2,3.6
6/9/2023 13:13,Location X,-98,50,0.63,0.63
6/9/2023 13:14,Location X,-115,70,0.43,0.43
6/9/2023 13:15,Location X,-50,40,13.2,14.5
6/9/2023 13:16,Location X,-101,55,0.58,0.58
6/9/2023 13:17,Location X,-90,26,1,1
6/9/2023 13:18,Location X,-60,48,0.000001,0.015
6/9/2023 13:19,Location X,-62,26,4.2,4.5
6/9/2023 13:20,Location X,-69,19,3.5,3.8
6/9/2023 13:21,Location X,-55,33,4.9,5.2
6/9/2023 13:22,Location X,-98,43,0.68,0.68
6/9/2023 13:23,Location X,-89,17,0.14,0.165
6/9/2023 13:24,Location X,-58,5,0.8,1
6/9/2023 13:25,Location X,-57,33,12.5,13.8
6/9/2023 13:26,Location X,-83,34,4,4.5
6/9/2023 13:27,Location X,-99,44,2.4,2.8
6/9/2023 13:28,Location X,-72,36,0.05,0.075
6/9/2023 13:29,Location X,-58,5,0.8,1
6/9/2023 13:30,Location X,-94,24,0.7,0.7
6/9/2023 13:31,Location X,-56,5,0.7,0.8
6/9/2023 13:32,Location X,-103,100,0.001,0.002
6/9/2023 13:33,Location X,-92,47,0.62,0.62
6/9/2023 13:34,Location X,-69,19,3.5,3.8
6/9/2023 13:35,Location X,-100,103,0.004,0.005
6/9/2023 13:36,Location X,-67,21,3.7,4
6/9/2023 13:37,Location X,-45,5,0.5,0.5
6/9/2023 13:38,Location X,-77,32,4.5,5.1
6/9/2023 13:39,Location X,-64,24,4,4.3
6/9/2023 13:40,Location X,-67,7,1,1.1
6/9/2023 13:41,Location X,-58,5,0.8,1
6/9/2023 13:42,Location X,-84,35,3.9,4.4
6/9/2023 13:43,Location X,-72,21,3.1,3.4
6/9/2023 13:44,Location X,-61,6,0.7,0.8
6/9/2023 13:45,Location X,-98,43,2.5,2.9
6/9/2023 13:46,Location X,-108,53,1.5,1.9
6/9/2023 13:47,Location X,-94,45,0.64,0.64
6/9/2023 13:48,Location X,-100,19,0.4,0.4
6/9/2023 13:49,Location X,-87,19,0.15,0.175
6/9/2023 13:50,Location X,-108,3,0.1,0.1
6/9/2023 13:51,Location X,-99,44,2.4,2.8
6/9/2023 13:52,Location X,-92,25,0.8,0.8
6/9/2023 13:53,Location X,-46,44,13.6,14.9
6/9/2023 13:54,Location X,-116,71,0.42,0.42
6/9/2023 13:55,Location X,-104,59,0.54,0.54
6/9/2023 13:56,Location X,-46,5,0.5,0.5
6/9/2023 13:57,Location X,-85,29,3.8,4.2
6/9/2023 13:58,Location X,-72,36,0.05,0.075
6/9/2023 13:59,Location X,-75,22,2.8,3.1
6/9/2023 14:00,Location X,-62,46,0.000001,0.025
6/9/2023 14:01,Location X,-59,29,4.5,4.8
6/9/2023 14:02,Location X,-50,40,13.2,14.5
6/9/2023 14:03,Location X,-104,12,0.2,0.2
6/9/2023 14:04,Location X,-95,46,2.8,3.3
6/9/2023 14:05,Location X,-45,45,13.7,15
6/9/2023 14:06,Location X,-105,8,0.1,0.1
6/9/2023 14:07,Location X,-86,19,0.155,0.18
6/9/2023 14:08,Location X,-85,40,5,6
6/9/2023 14:09,Location X,-98,22,0.5,0.5
6/9/2023 14:10,Location X,-99,50,2.4,2.9
6/9/2023 14:11,Location X,-83,27,10.8,12
6/9/2023 14:12,Location X,-55,33,4.9,5.2
6/9/2023 14:13,Location X,-104,59,0.54,0.54
6/9/2023 14:14,Location X,-64,24,4,4.3
6/9/2023 14:15,Location X,-108,2,0.1,0.1
6/9/2023 14:16,Location X,-92,37,3.1,3.5
6/9/2023 14:17,Location X,-88,18,0.145,0.17
6/9/2023 14:18,Location X,-51,39,13.1,14.4
6/9/2023 14:19,Location X,-87,28,1.2,1.2
6/9/2023 14:20,Location X,-101,17,0.4,0.4
6/9/2023 14:21,Location X,-89,40,3.4,3.9
6/9/2023 14:22,Location X,-49,5,0.6,0.6
6/9/2023 14:23,Location X,-98,43,2.5,2.9
6/9/2023 14:24,Location X,-91,25,0.9,0.9
6/9/2023 14:25,Location X,-59,5,0.9,1.1
6/9/2023 14:26,Location X,-77,31,0.075,0.1
6/9/2023 14:27,Location X,-102,53,2.1,2.6
6/9/2023 14:28,Location X,-98,51,0.62,0.62
6/9/2023 14:29,Location X,-81,32,4.2,4.7
6/9/2023 14:30,Location X,-101,18,0.4,0.4
6/9/2023 14:31,Location X,-106,6,0.1,0.1
6/9/2023 14:32,Location X,-103,100,0.001,0.002
6/9/2023 14:33,Location X,-67,7,1,1.1
6/9/2023 14:34,Location X,-46,44,13.6,14.9
6/9/2023 14:35,Location X,-83,27,10.8,12
6/9/2023 14:36,Location X,-56,34,12.6,13.9
6/9/2023 14:37,Location X,-80,35,4.1,4.7
6/9/2023 14:38,Location X,-89,27,1.1,1.1
6/9/2023 14:39,Location X,-66,25,11.5,12.8
6/9/2023 14:40,Location X,-51,5,0.6,0.6
6/9/2023 14:41,Location X,-82,26,0.1,0.125
6/9/2023 14:42,Location X,-123,78,0.35,0.35
6/9/2023 14:43,Location X,-47,41,5.7,6
6/9/2023 14:44,Location X,-74,21,2.9,3.2
6/9/2023 14:45,Location X,-104,55,1.9,2.4
6/9/2023 14:46,Location X,-84,26,10.9,12.1
6/9/2023 14:47,Location X,-98,43,0.68,0.68
6/9/2023 14:48,Location X,-57,33,12.5,13.8
6/9/2023 14:49,Location X,-65,43,0.015,0.04
6/9/2023 14:50,Location X,-60,5,0.9,1
6/9/2023 14:51,Location X,-51,5,0.6,0.6
6/9/2023 14:52,Location X,-95,46,0.65,0.65
6/9/2023 14:53,Location X,-123,78,0.35,0.35
6/9/2023 14:54,Location X,-104,99,0.001,0.002
6/9/2023 14:55,Location X,-58,50,0.000001,0.005
6/9/2023 14:56,Location X,-89,40,3.4,3.9
6/9/2023 14:57,Location X,-73,28,10.5,12.5
6/9/2023 14:58,Location X,-61,47,0.000001,0.02
6/9/2023 14:59,Location X,-105,50,1.8,2.2
6/9/2023 15:00,Location X,-77,32,4.5,5.1
6/9/2023 15:01,Location X,-79,29,0.085,0.11
6/9/2023 15:02,Location X,-97,49,0.64,0.64
6/9/2023 15:03,Location X,-111,66,0.47,0.47
6/9/2023 15:04,Location X,-80,29,4.2,4.6
6/9/2023 15:05,Location X,-66,7,1.1,1.2
6/9/2023 15:06,Location X,-95,40,2.8,3.2
6/9/2023 15:07,Location X,-72,21,3.1,3.4
6/9/2023 15:08,Location X,-73,20,3,3.3
6/9/2023 15:09,Location X,-80,29,4.2,4.6
6/9/2023 15:10,Location X,-77,32,4.5,5.1
6/9/2023 15:11,Location X,-87,38,3.6,4.1
6/9/2023 15:12,Location X,-46,5,0.5,0.5
6/9/2023 15:13,Location X,-105,8,0.1,0.1
6/9/2023 15:14,Location X,-51,5,0.6,0.6
6/9/2023 15:15,Location X,-84,30,3.9,4.3
6/9/2023 15:16,Location X,-111,0.000001,0.1,0.1
6/9/2023 15:17,Location X,-85,36,3.8,4.3
6/9/2023 15:18,Location X,-75,45,2,2
6/9/2023 15:19,Location X,-111,0.000001,0.1,0.1
6/9/2023 15:20,Location X,-83,27,10.8,12
6/9/2023 15:21,Location X,-62,6,0.8,0.9
6/9/2023 15:22,Location X,-105,10,0.2,0.2
6/9/2023 15:23,Location X,-108,63,0.5,0.5
6/9/2023 15:24,Location X,-92,25,0.8,0.8
6/9/2023 15:25,Location X,-97,24,0.5,0.5
6/9/2023 15:26,Location X,-89,27,1.1,1.1
6/9/2023 15:27,Location X,-67,24,11.2,12.5
6/9/2023 15:28,Location X,-110,0.000001,0.1,0.1
6/9/2023 15:29,Location X,-82,35,3,3.5
6/9/2023 15:30,Location X,-58,5,0.8,1
6/9/2023 15:31,Location X,-66,7,1.1,1.2
6/9/2023 15:32,Location X,-90,29,4,4.3
6/9/2023 15:33,Location X,-80,29,4.2,4.6
6/9/2023 15:34,Location X,-64,44,0.01,0.035
6/9/2023 15:35,Location X,-94,45,0.64,0.64
6/9/2023 15:36,Location X,-46,44,13.6,14.9
6/9/2023 15:37,Location X,-86,37,3.7,4.2
6/9/2023 15:38,Location X,-96,41,2.7,3.1
6/9/2023 15:39,Location X,-47,41,5.7,6
6/9/2023 15:40,Location X,-81,27,0.095,0.12
6/9/2023 15:41,Location X,-88,39,3.5,4
6/9/2023 15:42,Location X,-101,55,0.58,0.58
6/9/2023 15:43,Location X,-43,49,14.1,15.4
6/9/2023 15:44,Location X,-99,42,0.69,0.69
6/9/2023 15:45,Location X,-93,38,3,3.4
6/9/2023 15:46,Location X,-84,38,4.5,5
6/9/2023 15:47,Location X,-98,22,0.5,0.5
6/9/2023 15:48,Location X,-53,5,0.6,0.6
6/9/2023 15:49,Location X,-89,17,0.14,0.165
6/9/2023 15:50,Location X,-75,30,5,5.7
6/9/2023 15:51,Location X,-98,43,2.5,2.9
6/9/2023 15:52,Location X,-97,44,0.67,0.67
6/9/2023 15:53,Location X,-78,30,0.08,0.105
6/9/2023 15:54,Location X,-82,36,4,4.6
6/9/2023 15:55,Location X,-62,6,0.8,0.9
6/9/2023 15:56,Location X,-68,25,11,12.5
6/9/2023 15:57,Location X,-106,51,1.7,2.1
6/9/2023 15:58,Location X,-104,12,0.2,0.2
6/9/2023 15:59,Location X,-43,49,14.1,15.4
6/9/2023 16:00,Location X,-90,29,4,4.3
6/9/2023 16:01,Location X,-62,26,4.2,4.5
6/9/2023 16:02,Location X,-85,21,0.16,0.19
6/9/2023 16:03,Location X,-52,36,5.2,5.5
6/9/2023 16:04,Location X,-48,42,13.4,14.7
6/9/2023 16:05,Location X,-109,0.000001,0.1,0.1
6/9/2023 16:06,Location X,-95,26,0.7,0.7
6/9/2023 16:07,Location X,-95,40,2.8,3.2
6/9/2023 16:08,Location X,-83,25,0.105,0.13
6/9/2023 16:09,Location X,-64,7,1,1.1
6/9/2023 16:10,Location X,-105,60,0.53,0.53
6/9/2023 16:11,Location X,-63,6,0.9,1
6/9/2023 16:12,Location X,-53,35,5.1,5.4
6/9/2023 16:13,Location X,-77,24,2.6,2.9
6/9/2023 16:14,Location X,-58,32,12.4,13.7
6/9/2023 16:15,Location X,-90,29,4,4.3
6/9/2023 16:16,Location X,-80,31,4.4,4.9
6/9/2023 16:17,Location X,-107,5,0.1,0.1
6/9/2023 16:18,Location X,-42,5,0.4,0.4
6/9/2023 16:19,Location X,-43,48,14,15.3
6/9/2023 16:20,Location X,-73,28,10.5,12.5
6/9/2023 16:21,Location X,-63,26,11.8,13.1
6/9/2023 16:22,Location X,-65,43,0.015,0.04
6/9/2023 16:23,Location X,-113,68,0.45,0.45
6/9/2023 16:24,Location X,-86,31,3.7,4.1
6/9/2023 16:25,Location X,-48,40,5.6,5.9
6/9/2023 16:26,Location X,-99,46,0.62,0.62
6/9/2023 16:27,Location X,-107,4,0.1,0.1
6/9/2023 16:28,Location X,-67,24,11.2,12.5
6/9/2023 16:29,Location X,-99,104,0.005,0.006
6/9/2023 16:30,Location X,-108,63,0.5,0.5
6/9/2023 16:31,Location X,-101,102,0.003,0.004
6/9/2023 16:32,Location X,-50,5,0.6,0.6
6/9/2023 16:33,Location X,-54,5,0.6,0.7
6/9/2023 16:34,Location X,-62,26,4.2,4.5
6/9/2023 16:35,Location X,-90,29,4,4.3
6/9/2023 16:36,Location X,-97,48,2.6,3.1
6/9/2023 16:37,Location X,-100,51,2.3,2.8
6/9/2023 16:38,Location X,-68,25,11,12.5
6/9/2023 16:39,Location X,-103,14,0.3,0.3
6/9/2023 16:40,Location X,-81,27,0.095,0.12
6/9/2023 16:41,Location X,-86,20,0.155,0.18
6/9/2023 16:42,Location X,-110,55,1.3,1.7
6/9/2023 16:43,Location X,-92,43,3.1,3.6
6/9/2023 16:44,Location X,-41,5,0.4,0.4
6/9/2023 16:45,Location X,-54,36,12.8,14.1
6/9/2023 16:46,Location X,-89,40,3.4,3.9
6/9/2023 16:47,Location X,-91,42,3.2,3.7
6/9/2023 16:48,Location X,-72,27,10.8,12.8
6/9/2023 16:49,Location X,-57,31,4.7,5
6/9/2023 16:50,Location X,-102,47,2.1,2.5
6/9/2023 16:51,Location X,-79,29,10.5,12.3
6/9/2023 16:52,Location X,-106,51,1.7,2.1
6/9/2023 16:53,Location X,-90,29,4,4.3
6/9/2023 16:54,Location X,-99,20,0.4,0.4
6/9/2023 16:55,Location X,-46,42,5.8,6.1
6/9/2023 16:56,Location X,-102,16,0.4,0.4
6/9/2023 16:57,Location X,-73,35,0.055,0.08
6/9/2023 16:58,Location X,-74,22,2.9,3.2
6/9/2023 16:59,Location X,-87,28,1.2,1.2
6/9/2023 17:00,Location X,-62,28,12,13.3
6/9/2023 17:01,Location X,-81,29,10.3,12.1
6/9/2023 17:02,Location X,-90,41,3.3,3.8
6/9/2023 17:03,Location X,-96,45,0.66,0.66
6/9/2023 17:04,Location X,-112,67,0.46,0.46
6/9/2023 17:05,Location X,-50,5,0.6,0.6
6/9/2023 17:06,Location X,-123,78,0.35,0.35
6/9/2023 17:07,Location X,-103,58,0.55,0.55
6/9/2023 17:08,Location X,-80,28,0.09,0.115
6/9/2023 17:09,Location X,-104,49,1.9,2.3
6/9/2023 17:10,Location X,-42,5,0.4,0.4
6/9/2023 17:11,Location X,-92,24,0.8,0.8
6/9/2023 17:12,Location X,-63,26,11.8,13.1
6/9/2023 17:13,Location X,-87,32,3.6,4
6/9/2023 17:14,Location X,-68,25,11.4,12.7
6/9/2023 17:15,Location X,-62,28,12,13.3
6/9/2023 17:16,Location X,-114,69,0.44,0.44
6/9/2023 17:17,Location X,-71,37,0.045,0.07
6/9/2023 17:18,Location X,-114,69,0.44,0.44
6/9/2023 17:19,Location X,-101,55,0.58,0.58
6/9/2023 17:20,Location X,-96,47,2.7,3.2
6/9/2023 17:21,Location X,-56,5,0.7,0.8
6/9/2023 17:22,Location X,-68,20,3.6,3.9
6/9/2023 17:23,Location X,-101,52,2.2,2.7
6/9/2023 17:24,Location X,-72,36,0.05,0.075
6/9/2023 17:25,Location X,-79,24,2.5,2.8
6/9/2023 17:26,Location X,-42,46,6.2,6.5
6/9/2023 17:27,Location X,-107,4,0.1,0.1
6/9/2023 17:28,Location X,-83,25,0.105,0.13
6/9/2023 17:29,Location X,-84,35,3.9,4.4
6/9/2023 17:30,Location X,-101,52,2.2,2.7
6/9/2023 17:31,Location X,-90,50,0.5,0.55
6/9/2023 17:32,Location X,-96,45,0.66,0.66
6/9/2023 17:33,Location X,-59,49,0.000001,0.01
6/9/2023 17:34,Location X,-80,29,4.2,4.6
6/9/2023 17:35,Location X,-67,7,1,1.1
6/9/2023 17:36,Location X,-104,59,0.54,0.54
6/9/2023 17:37,Location X,-98,22,0.5,0.5
6/9/2023 17:38,Location X,-95,46,2.8,3.3
6/9/2023 17:39,Location X,-91,48,0.6,0.6
6/9/2023 17:40,Location X,-89,17,0.14,0.165
6/9/2023 17:41,Location X,-92,24,0.8,0.8
6/9/2023 17:42,Location X,-53,35,5.1,5.4
6/9/2023 17:43,Location X,-108,53,1.5,1.9
6/9/2023 17:44,Location X,-87,28,1.2,1.2
6/9/2023 17:45,Location X,-112,0.000001,0.1,0.1
6/9/2023 17:46,Location X,-99,52,0.61,0.61
6/9/2023 17:47,Location X,-104,59,0.54,0.54
6/9/2023 17:48,Location X,-70,38,0.04,0.065
6/9/2023 17:49,Location X,-70,38,0.04,0.065
6/9/2023 17:50,Location X,-45,46,13.8,15.1
6/9/2023 17:51,Location X,-101,17,0.4,0.4
6/9/2023 17:52,Location X,-75,30,5,5.7
6/9/2023 17:53,Location X,-90,26,1,1
6/9/2023 17:54,Location X,-66,25,11.5,12.8
6/9/2023 17:55,Location X,-107,4,0.1,0.1
6/9/2023 17:56,Location X,-80,31,4.4,4.9
6/9/2023 17:57,Location X,-80,30,11,12.5
6/9/2023 17:58,Location X,-76,23,2.7,3
6/9/2023 17:59,Location X,-47,5,0.5,0.5
6/9/2023 18:00,Location X,-122,77,0.36,0.36
6/9/2023 18:01,Location X,-52,5,0.6,0.6
6/9/2023 18:02,Location X,-94,45,2.9,3.4
6/9/2023 18:03,Location X,-101,46,2.2,2.6
6/9/2023 18:04,Location X,-67,21,3.7,4
6/9/2023 18:05,Location X,-57,51,0.000001,0.000001
6/9/2023 18:06,Location X,-78,30,10.2,12.2
